Absolute Time,Time Elapsed,Temperature,Vref,Average Output
14/05/2020 at 10:42:51,317.0,38.36580656403937,1.6862170087976533,513.6653
14/05/2020 at 10:42:53,320.0,38.36580656403937,1.6862170087976533,513.7435
14/05/2020 at 10:42:56,323.0,38.36580656403937,1.6862170087976533,513.66364
14/05/2020 at 10:42:59,326.0,38.36580656403937,1.6862170087976533,513.64307
14/05/2020 at 10:43:02,328.0,38.36580656403937,1.6862170087976533,513.6994
14/05/2020 at 10:43:05,331.0,38.36580656403937,1.6862170087976533,513.7777
14/05/2020 at 10:43:07,334.0,38.36580656403937,1.6862170087976533,513.8631
14/05/2020 at 10:43:10,337.0,38.36580656403937,1.6862170087976533,513.95746
14/05/2020 at 10:43:13,340.0,38.36580656403937,1.6862170087976533,513.99
14/05/2020 at 10:43:16,342.0,38.36580656403937,1.6862170087976533,514.085
14/05/2020 at 10:43:19,345.0,38.36580656403937,1.6862170087976533,514.1079
14/05/2020 at 10:43:21,348.0,38.36580656403937,1.6862170087976533,514.1859
14/05/2020 at 10:43:24,351.0,38.36580656403937,1.6862170087976533,514.03125
14/05/2020 at 10:43:27,354.0,38.36580656403937,1.6862170087976533,514.01227
14/05/2020 at 10:43:30,357.0,38.36580656403937,1.6862170087976533,514.13983
14/05/2020 at 10:43:33,359.0,38.36580656403937,1.6862170087976533,514.23193
14/05/2020 at 10:43:36,362.0,38.41737243610064,1.6862170087976533,514.2993
14/05/2020 at 10:43:39,365.0,38.46905921301362,1.6862170087976533,514.32733
14/05/2020 at 10:43:41,368.0,38.62485067594398,1.6862170087976533,514.0377
14/05/2020 at 10:43:44,371.0,38.62485067594398,1.6862170087976533,514.067
14/05/2020 at 10:43:47,374.0,38.62485067594398,1.6862170087976533,514.0944
14/05/2020 at 10:43:50,376.0,38.57279775859576,1.6862170087976533,514.2165
14/05/2020 at 10:43:53,379.0,38.57279775859576,1.6862170087976533,514.3183
14/05/2020 at 10:43:55,382.0,38.57279775859576,1.6862170087976533,514.38983
14/05/2020 at 10:43:58,385.0,38.57279775859576,1.6862170087976533,514.4726
14/05/2020 at 10:44:01,388.0,38.57279775859576,1.6862170087976533,514.5654
14/05/2020 at 10:44:04,390.0,38.57279775859576,1.6862170087976533,514.6685
14/05/2020 at 10:44:07,393.0,38.57279775859576,1.6862170087976533,514.77545
14/05/2020 at 10:44:09,396.0,38.57279775859576,1.6862170087976533,514.8663
14/05/2020 at 10:44:12,399.0,38.57279775859576,1.6862170087976533,514.9188
14/05/2020 at 10:44:15,402.0,38.57279775859576,1.6862170087976533,515.02124
14/05/2020 at 10:44:18,404.0,38.57279775859576,1.6862170087976533,515.1176
14/05/2020 at 10:44:21,407.0,38.57279775859576,1.6862170087976533,515.1537
14/05/2020 at 10:44:23,410.0,38.57279775859576,1.6862170087976533,515.25226
14/05/2020 at 10:44:26,413.0,38.57279775859576,1.6862170087976533,515.3805
14/05/2020 at 10:44:29,416.0,38.57279775859576,1.6862170087976533,515.45874
14/05/2020 at 10:44:32,418.0,38.57279775859576,1.6862170087976533,515.5419
14/05/2020 at 10:44:35,421.0,38.57279775859576,1.6862170087976533,515.5577
14/05/2020 at 10:44:38,424.0,38.78175098423836,1.6862170087976533,515.3399
14/05/2020 at 10:44:40,427.0,38.78175098423836,1.6862170087976533,515.31055
14/05/2020 at 10:44:43,430.0,38.78175098423836,1.6862170087976533,515.3447
14/05/2020 at 10:44:46,433.0,38.72932670208938,1.6862170087976533,515.4565
14/05/2020 at 10:44:49,435.0,38.72932670208938,1.6862170087976533,515.57086
14/05/2020 at 10:44:52,438.0,38.72932670208938,1.6862170087976533,515.6708
14/05/2020 at 10:44:54,441.0,38.72932670208938,1.6862170087976533,515.7432
